"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.042596147E2,-2.672226670E0,-1.045907719E1,-2.064151325E0
2.042695697E2,-1.699487967E0,-1.000086364E1,-2.090542148E0
2.042795247E2,-3.381941825E-1,-9.287196355E0,-2.116983258E0
2.042894797E2,1.162035293E0,-8.546107965E0,-2.150869042E0
2.042994347E2,2.317523459E0,-7.883545926E0,-2.039425789E0
2.043093897E2,2.921524463E0,-7.300237632E0,-2.037019075E0
2.043193457E2,3.320337315E0,-6.853684019E0,-1.966581177E0
2.043293007E2,3.525575169E0,-6.631674596E0,-1.682249790E0
2.043392557E2,3.443513591E0,-6.624165602E0,-1.336976530E0
2.043492107E2,3.123400168E0,-6.707585489E0,-9.885511820E-1
2.043591657E2,2.806796830E0,-6.750522763E0,-5.067335956E-1
2.043691207E2,2.580430062E0,-6.571274028E0,3.692165852E-2
2.043790757E2,2.525839287E0,-6.076426506E0,6.494981897E-1
2.043890317E2,2.714257041E0,-5.260530592E0,1.156436584E0
2.043989867E2,3.054548035E0,-4.337778566E0,1.268111386E0
2.044089417E2,3.445980531E0,-3.358004494E0,9.312380898E-1
2.044188967E2,3.907585462E0,-2.260354062E0,4.636995502E-1
2.044288517E2,4.457312611E0,-1.240224261E0,6.784158871E-2
2.044388067E2,4.859385286E0,-4.428464788E-1,-9.412014529E-2
2.044487617E2,5.048684215E0,1.965933305E-1,-2.050394873E-1
2.044587177E2,5.033408949E0,6.913209844E-1,-1.247047377E-1
2.044686727E2,4.976198037E0,1.130790111E0,3.518224342E-1
2.044786277E2,4.755546922E0,1.540039074E0,8.520631354E-1
2.044885827E2,4.558391089E0,1.860785165E0,1.369011086E0
2.044985377E2,4.397844674E0,2.192373163E0,1.871285595E0
2.045084927E2,4.369494449E0,2.688921055E0,2.356818502E0
2.045184477E2,4.441391813E0,3.224569863E0,2.560466498E0
2.045284037E2,4.565164504E0,3.640758301E0,2.495923762E0
2.045383587E2,4.766767729E0,3.911356332E0,2.444108076E0
2.045483137E2,4.892612674E0,4.116781297E0,2.362555936E0
2.045582687E2,4.965633287E0,4.420672204E0,2.324024685E0
2.045682237E2,5.060734742E0,4.609200470E0,2.439130049E0
2.045781787E2,5.056830556E0,4.695310661E0,2.514127314E0
2.045881337E2,4.854212254E0,4.771727922E0,2.491798259E0
2.045980897E2,4.608619257E0,4.620794914E0,2.533049781E0
2.046080447E2,4.481376827E0,4.374091530E0,2.704633693E0
2.046179997E2,4.270272462E0,4.238723225E0,2.817879642E0
2.046279547E2,4.153657347E0,4.142709020E0,3.139650750E0
2.046379097E2,4.201343145E0,4.059690253E0,3.538257780E0
2.046478647E2,4.279115498E0,3.974942463E0,3.902117439E0
2.046578197E2,4.349449317E0,3.965903252E0,4.150995402E0
2.046677757E2,4.443169074E0,3.981779612E0,4.340814441E0
2.046777307E2,4.494859922E0,3.974420891E0,4.414359842E0
2.046876857E2,4.585776816E0,3.953389041E0,4.535122972E0
2.046976407E2,4.739918484E0,3.890008147E0,4.602572651E0
2.047075957E2,4.754943782E0,3.822284526E0,4.584696836E0
2.047175507E2,4.673442951E0,3.641997911E0,4.512014776E0
2.047275057E2,4.584158892E0,3.395741254E0,4.346115234E0
2.047374617E2,4.648820911E0,2.914896060E0,4.081951480E0
2.047474167E2,4.934100423E0,2.191500174E0,3.746184184E0
2.047573717E2,5.489680050E0,1.446304699E0,3.436036464E0
2.047673267E2,6.103254701E0,1.011715658E0,3.123303397E0
2.047772817E2,6.579785235E0,1.171557484E0,2.495877862E0
2.047872367E2,7.176529845E0,1.861172251E0,1.587218795E0
2.047971917E2,7.923181862E0,2.719595549E0,4.698737714E-1
2.048071477E2,8.742348708E0,3.584431488E0,-4.731425111E-1
2.048171027E2,9.393477101E0,4.305224778E0,-1.090634066E0
2.048270577E2,9.605215305E0,4.591063576E0,-1.281231223E0
2.048370127E2,9.939720479E0,4.488774725E0,-7.566463700E-1
2.048469677E2,9.923854644E0,3.987048538E0,2.020600386E-1
2.048569227E2,9.267726882E0,3.318389608E0,9.569892275E-1
2.048668777E2,8.243149104E0,2.265640529E0,1.205688851E0
2.048768337E2,7.229167650E0,1.164002881E0,1.261645681E0
2.048867887E2,6.395610221E0,2.866082919E-1,1.369629429E0
2.048967437E2,5.765926491E0,-4.575118804E-1,1.535468305E0
2.049066987E2,5.298146315E0,-1.176369157E0,1.575748605E0
2.049166537E2,5.034257380E0,-1.801050010E0,1.575035244E0
2.049266087E2,4.943778149E0,-2.401764879E0,1.605850071E0
2.049365637E2,5.004645910E0,-2.920433958E0,1.563325610E0
2.049465197E2,4.795879846E0,-3.176076565E0,1.254796107E0
2.049564747E2,4.313292181E0,-3.133241032E0,9.314837459E-1
2.049664297E2,3.815604667E0,-3.026624072E0,8.547202563E-1
2.049763847E2,3.326213767E0,-3.010583405E0,1.037089065E0
2.049863397E2,2.697856185E0,-3.073566688E0,1.312316337E0
2.049962947E2,2.029625271E0,-3.237107463E0,1.525731522E0
2.050062497E2,1.337709625E0,-3.459874685E0,1.697388232E0
2.050162057E2,6.348824894E-1,-3.728423851E0,1.843898406E0
2.050261607E2,-1.517352462E-3,-4.010286543E0,1.901136800E0
2.050361157E2,-6.147885329E-1,-4.233400797E0,1.858650931E0
2.050460707E2,-1.140511692E0,-4.411185097E0,1.724127549E0
2.050560255E2,-1.485893272E0,-4.585729162E0,1.615595040E0
2.050659805E2,-1.726524907E0,-4.727682601E0,1.534777164E0
2.050759355E2,-2.152050179E0,-4.910918552E0,1.345912099E0
2.050858915E2,-2.471739678E0,-5.090327500E0,1.133193902E0
2.050958465E2,-2.605668399E0,-5.397211012E0,9.443089557E-1
2.051058015E2,-2.732203315E0,-5.703425603E0,7.821351870E-1
2.051157565E2,-3.015113243E0,-5.945690950E0,5.352647189E-1
2.051257115E2,-3.295584882E0,-6.247083927E0,2.809762903E-1
2.051356665E2,-3.522349260E0,-6.548761078E0,1.714836689E-1
2.051456215E2,-3.751678228E0,-7.028447354E0,1.461979330E-1
2.051555775E2,-4.110295565E0,-7.428168279E0,1.070964324E-1
2.051655325E2,-4.478679507E0,-7.673544930E0,1.294164240E-1
2.051754875E2,-4.787785546E0,-8.025501119E0,6.788843952E-2
2.051854425E2,-4.999087547E0,-8.520324082E0,2.546111584E-2
2.051953975E2,-5.267599876E0,-8.866040708E0,-1.215706301E-1
2.052053525E2,-5.537912562E0,-8.905815808E0,-1.775192014E-1
2.052153075E2,-5.793989033E0,-9.145591995E0,-2.214188540E-1
2.052252635E2,-6.066431276E0,-9.367368699E0,-2.749465684E-1
2.052352185E2,-6.306143728E0,-9.303714155E0,-3.246795130E-1
2.052451735E2,-6.346052145E0,-9.188241001E0,-3.605626329E-1
2.052551285E2,-6.211814691E0,-9.057628822E0,-5.133678830E-1
2.052650835E2,-5.970881925E0,-8.806970966E0,-7.856728256E-1
2.052750385E2,-5.802449954E0,-8.464370906E0,-1.015074298E0
2.052849935E2,-5.618353293E0,-8.223509476E0,-1.141901575E0
2.052949495E2,-5.426247116E0,-8.171774481E0,-1.261736752E0
2.053049045E2,-5.306300257E0,-8.259423074E0,-1.399800038E0
2.053148595E2,-5.190836459E0,-8.534565561E0,-1.434747677E0
2.053248145E2,-4.862048693E0,-9.268595778E0,-1.404620483E0
2.053347695E2,-4.627390573E0,-1.026663012E1,-1.413174959E0
2.053447245E2,-4.573211442E0,-1.093572116E1,-1.293222839E0
2.053546795E2,-4.404706382E0,-1.136890745E1,-1.066622255E0
2.053646355E2,-3.926668435E0,-1.141309837E1,-8.000745177E-1
2.053745905E2,-2.839396811E0,-1.069910188E1,-2.775661576E-1
2.053845455E2,-1.401681672E0,-9.482686901E0,3.326960822E-1
2.053945005E2,-1.426059884E-1,-8.139688470E0,6.247211981E-1
2.054044555E2,1.115485609E0,-6.785998405E0,8.342597524E-1
2.054144105E2,2.116176926E0,-5.480552546E0,8.669233954E-1
2.054243655E2,2.844093879E0,-4.437278881E0,7.697648176E-1
2.054343215E2,3.500548502E0,-3.684325320E0,4.610950541E-1
2.054442765E2,3.813433596E0,-3.367536625E0,-1.367721482E-1
2.054542315E2,3.755196497E0,-3.386053587E0,-8.629097935E-1
2.054641865E2,3.411231698E0,-3.430608786E0,-1.420515554E0
2.054741415E2,3.151504810E0,-3.396690550E0,-1.601852914E0
2.054840965E2,2.806559433E0,-3.388924570E0,-1.692331560E0
2.054940515E2,2.524816609E0,-3.296231584E0,-1.714436374E0
2.055040075E2,2.359305907E0,-3.072742231E0,-1.561387843E0
2.055139625E2,2.449193400E0,-2.782241448E0,-1.174195674E0
2.055239175E2,2.702326382E0,-2.406954868E0,-5.331491232E-1
2.055338725E2,2.933701875E0,-1.939163582E0,1.314805643E-1
2.055438275E2,3.017833368E0,-1.497521045E0,3.727624098E-1
2.055537825E2,2.851050897E0,-8.290521491E-1,1.545910263E-1
2.055637385E2,2.873530517E0,-8.042903602E-2,-1.140592968E-1
2.055736935E2,3.088508078E0,7.118903196E-1,-1.771532388E-1
2.055836485E2,3.266278052E0,1.545561769E0,-3.778485373E-2
2.055936035E2,3.314773105E0,2.325437665E0,2.177163970E-1
2.056035585E2,3.435522786E0,3.037173618E0,5.373569258E-1
2.056135135E2,3.739810719E0,3.573990115E0,9.142998755E-1
2.056234685E2,3.987232141E0,3.975524261E0,1.011561291E0
2.056334245E2,4.074622872E0,4.225018521E0,8.734266686E-1
2.056433795E2,4.209295358E0,4.486549274E0,8.018358453E-1
2.056533345E2,4.271906174E0,4.607604180E0,7.233985171E-1
2.056632895E2,4.410997401E0,4.679258299E0,7.216047375E-1
2.056732445E2,4.503150689E0,4.722314857E0,7.595240772E-1
2.056831995E2,4.624919540E0,4.681105435E0,9.239150369E-1
2.056931545E2,4.808437911E0,4.540606198E0,1.189572609E0
2.057031105E2,4.909595912E0,4.406562288E0,1.488948004E0
2.057130655E2,4.879304411E0,4.346794973E0,1.782937382E0
2.057230205E2,4.907327192E0,4.370335863E0,2.094603917E0
2.057329755E2,5.034407653E0,4.475116798E0,2.379131623E0
2.057429305E2,5.132052646E0,4.670857605E0,2.572889493E0
2.057528855E2,5.320280950E0,4.784730375E0,2.736454533E0
2.057628405E2,5.605214599E0,4.828273421E0,2.912562144E0
2.057727965E2,5.809328619E0,4.839800037E0,3.111965353E0
2.057827515E2,5.857885067E0,4.794750164E0,3.296944652E0
2.057927065E2,5.929987668E0,4.604694605E0,3.493910158E0
2.058026615E2,6.026019999E0,4.398676148E0,3.697130138E0
2.058126165E2,6.106519786E0,4.303628488E0,3.792696153E0
2.058225715E2,6.238949865E0,4.237409356E0,3.771016724E0
2.058325275E2,6.581642311E0,3.981301895E0,3.749833431E0
2.058424825E2,7.079493547E0,3.589744268E0,3.757928317E0
2.058524375E2,7.520817996E0,3.032366622E0,3.714738151E0
2.058623925E2,7.939137159E0,2.356684016E0,3.554754237E0
2.058723475E2,8.251249251E0,1.834269211E0,3.188183810E0
2.058823025E2,8.586775349E0,1.721027355E0,2.682398486E0
2.058922575E2,9.036565397E0,1.947475984E0,2.158180692E0
2.059022135E2,9.531307084E0,2.470877214E0,1.629000367E0
2.059121685E2,9.875343804E0,3.159023745E0,1.141796472E0
2.059221235E2,9.969569346E0,3.785412569E0,7.758025794E-1
2.059320785E2,1.002811050E1,4.318012639E0,6.997843905E-1
2.059420335E2,1.002751642E1,4.487072600E0,1.044226031E0
2.059519885E2,9.567290849E0,4.103070745E0,1.413354907E0
2.059619435E2,8.930762953E0,3.368854002E0,1.847733156E0
2.059718995E2,8.447991101E0,2.070981458E0,2.214255052E0
2.059818545E2,8.172873757E0,6.642852134E-1,2.400817630E0
2.059918095E2,7.710032725E0,-2.564840215E-1,2.178547276E0
2.060017645E2,7.151326007E0,-9.617102695E-1,1.735205684E0
2.060117195E2,6.661402425E0,-1.752798201E0,1.296469213E0
2.060216745E2,6.079146631E0,-2.291033818E0,1.039591674E0
2.060316305E2,5.493731586E0,-2.628894709E0,1.006999367E0
2.060415855E2,4.963475080E0,-2.996834262E0,1.152755323E0
2.060515405E2,4.452949419E0,-3.293443047E0,1.362179199E0
2.060614957E2,3.920881446E0,-3.563443492E0,1.592989705E0
2.060714507E2,3.442547046E0,-3.932663586E0,1.810212597E0
2.060814057E2,3.058455144E0,-4.368841900E0,2.114771841E0
2.060913607E2,2.577818111E0,-4.575523431E0,2.277213339E0
2.061013167E2,1.934981069E0,-4.592370429E0,2.103101968E0
2.061112717E2,1.395798789E0,-4.590404010E0,1.856987983E0
2.061212267E2,9.810464269E-1,-4.643001177E0,1.659866649E0
2.061311817E2,5.438150293E-1,-4.709877537E0,1.564405006E0
2.061411367E2,6.341129959E-2,-4.849600848E0,1.551494354E0
2.061510917E2,-4.044367039E-1,-5.024885463E0,1.704183866E0
2.061610467E2,-9.390914851E-1,-5.323099308E0,1.829635878E0
2.061710027E2,-1.488620414E0,-5.719866804E0,1.934322088E0
2.061809577E2,-1.844682518E0,-6.179590101E0,2.040052611E0
2.061909127E2,-2.097650608E0,-6.656242842E0,2.035062597E0
2.062008677E2,-2.500094581E0,-7.042760169E0,1.896521008E0
2.062108227E2,-3.080964001E0,-7.323555159E0,1.571608776E0
2.062207777E2,-3.503616536E0,-7.580578294E0,1.139940419E0
2.062307337E2,-4.012966906E0,-7.847083274E0,7.104413795E-1
2.062406887E2,-4.420940591E0,-8.131689479E0,5.115237077E-1
2.062506437E2,-4.678102890E0,-8.508316825E0,3.646673783E-1
2.062605987E2,-4.906836026E0,-8.927792568E0,2.364451019E-1
2.062705537E2,-5.077721488E0,-9.197951472E0,1.356495559E-1
2.062805087E2,-5.294435672E0,-9.394991530E0,2.598575726E-3
2.062904637E2,-5.542590335E0,-9.532957753E0,-2.054992247E-1
2.063004197E2,-5.810179389E0,-9.542222081E0,-3.433625364E-1
2.063103747E2,-6.150898399E0,-9.492437133E0,-3.238854611E-1
2.063203297E2,-6.405405477E0,-9.394376988E0,-1.281872662E-1
2.063302847E2,-6.607078868E0,-9.358123666E0,1.085676650E-1
2.063402397E2,-6.706875052E0,-9.414851013E0,2.801248261E-1
2.063501947E2,-6.761502664E0,-9.407892827E0,3.084569979E-1
2.063601497E2,-6.675568475E0,-9.356610407E0,2.430606417E-1
2.063701057E2,-6.488521893E0,-9.292990361E0,8.265397467E-2
2.063800607E2,-6.226361395E0,-9.129971743E0,-1.746656871E-1
2.063900157E2,-5.917479304E0,-8.952572483E0,-4.269893416E-1
2.063999707E2,-5.464854527E0,-8.948026273E0,-5.894098628E-1
2.064099257E2,-4.936419429E0,-9.157916172E0,-7.393980340E-1
2.064198807E2,-4.516705120E0,-9.558077391E0,-9.105962491E-1
2.064298367E2,-4.246240990E0,-9.939119385E0,-9.442433938E-1
2.064397917E2,-4.125248065E0,-1.010500022E1,-8.577819315E-1
2.064497467E2,-3.885528595E0,-9.872123158E0,-6.475230733E-1
2.064597017E2,-3.212654407E0,-9.274825401E0,-2.782993984E-1
2.064696567E2,-2.132320504E0,-8.468054067E0,3.227078319E-1
2.064796117E2,-1.105165858E0,-7.454519926E0,6.547700393E-1
2.064895667E2,-1.052352637E-1,-6.512209548E0,5.028886858E-1
2.064995227E2,1.002076523E0,-5.689103433E0,1.827197150E-1
2.065094777E2,1.782204434E0,-5.040985186E0,-3.290532303E-1
2.065194327E2,2.192881871E0,-4.687579180E0,-8.430036056E-1
2.065293877E2,2.227106794E0,-4.780517457E0,-1.452667054E0
2.065393427E2,2.108495439E0,-5.026734352E0,-1.849907005E0
2.065492977E2,1.985505105E0,-5.255026023E0,-1.773686210E0
2.065592527E2,1.730147257E0,-5.453391060E0,-1.495925925E0
2.065692087E2,1.515058014E0,-5.471009306E0,-1.088325804E0
2.065791637E2,1.559612628E0,-5.315143586E0,-6.182856794E-1
2.065891187E2,1.827178293E0,-4.956166061E0,-2.023627782E-1
2.065990737E2,2.184696354E0,-4.350112683E0,2.504947186E-3
2.066090287E2,2.564750168E0,-3.667138599E0,-8.196743846E-2
2.066189837E2,2.998559191E0,-2.975511805E0,-2.103628656E-1
2.066289397E2,3.326208504E0,-2.260850490E0,-2.893329482E-1
2.066388947E2,3.603947740E0,-1.582951205E0,-2.046980099E-1
2.066488497E2,4.017195028E0,-7.997055584E-1,-4.740564309E-2
2.066588047E2,4.492341526E0,2.847594023E-2,-2.862007409E-2
2.066687597E2,4.957151901E0,9.098846430E-1,-2.767605574E-1
2.066787147E2,5.285954286E0,1.714407138E0,-7.079319008E-1
2.066886707E2,5.552066333E0,2.359631013E0,-1.080480229E0
2.066986257E2,5.930120400E0,3.040258024E0,-1.171279302E0
2.067085807E2,6.229936382E0,3.616508728E0,-1.071150412E0
2.067185357E2,6.487210947E0,4.109743003E0,-7.735692354E-1
2.067284907E2,6.670825213E0,4.556651543E0,-2.447762878E-1
2.067384457E2,6.766037180E0,4.960346820E0,4.967032818E-1
2.067484007E2,6.905442402E0,5.325393171E0,1.204680645E0
2.067583567E2,6.890942477E0,5.560403293E0,1.711879679E0
2.067683117E2,6.955309796E0,5.808748575E0,2.161979921E0
2.067782667E2,6.921841503E0,5.996565819E0,2.528606482E0
2.067882217E2,6.814039312E0,6.102616185E0,2.718523754E0
2.067981767E2,6.793664689E0,6.105987105E0,2.702826026E0
2.068081317E2,6.783847214E0,5.963866435E0,2.450838221E0
2.068180877E2,6.794081596E0,5.682210150E0,2.141990776E0
2.068280427E2,6.739194367E0,5.270591311E0,2.044186300E0
2.068379977E2,6.584862957E0,4.795526090E0,2.170803077E0
2.068479527E2,6.488278649E0,4.282715337E0,2.461081958E0
2.068579077E2,6.439122276E0,3.808309096E0,2.889337588E0
2.068678627E2,6.349374533E0,3.423436591E0,3.389283589E0
2.068778177E2,6.169893664E0,3.279325529E0,3.837240242E0
2.068877737E2,6.064885272E0,3.287898132E0,4.261387325E0
2.068977287E2,6.049076740E0,3.391547631E0,4.611139699E0
2.069076837E2,6.024367576E0,3.572342370E0,4.816381646E0
2.069176387E2,5.977244865E0,3.822209097E0,4.808046148E0
2.069275937E2,6.080685618E0,3.974602740E0,4.718338165E0
2.069375487E2,6.236599284E0,3.833355060E0,4.629831201E0
2.069475037E2,6.351432753E0,3.417141479E0,4.402848721E0
2.069574597E2,6.583268421E0,2.877459846E0,3.960959139E0
2.069674147E2,6.997706203E0,2.212630257E0,3.422379414E0
2.069773697E2,7.476791385E0,1.771229795E0,2.836554480E0
2.069873247E2,7.691656680E0,1.793776073E0,2.182282915E0
2.069972797E2,7.813250699E0,2.194193986E0,1.294286740E0
2.070072347E2,8.281577590E0,2.717984056E0,5.545711286E-1
2.070171907E2,8.719917619E0,3.353741874E0,2.629213674E-1
2.070271457E2,8.817640965E0,3.857247952E0,3.830439346E-1
2.070371007E2,8.769334193E0,3.834432701E0,8.507152060E-1
2.070470557E2,8.496969718E0,3.352666571E0,1.499411011E0
2.070570112E2,7.846333076E0,2.503804055E0,1.908693888E0
2.070669662E2,7.094226192E0,1.346138971E0,2.124978886E0
2.070769222E2,6.438418856E0,2.258586448E-1,2.213443751E0
2.070868772E2,5.948643209E0,-6.725806582E-1,2.091805001E0
2.070968322E2,5.486108571E0,-1.469285426E0,1.660788462E0
2.071067872E2,5.175668782E0,-2.135731185E0,1.136182998E0
2.071167422E2,5.069458203E0,-2.604204256E0,7.384904730E-1
2.071266972E2,4.968766810E0,-2.878181393E0,2.930602558E-1
2.071366522E2,4.768309640E0,-3.027150906E0,-4.942212850E-3
2.071466082E2,4.485538875E0,-3.062456394E0,2.361324951E-2
2.071565632E2,4.032100750E0,-3.079279418E0,3.259775949E-1
2.071665182E2,3.406279691E0,-3.167525597E0,7.241507614E-1
2.071764732E2,2.676796854E0,-3.315262517E0,1.157472711E0
2.071864282E2,1.885776749E0,-3.548822529E0,1.622461864E0
2.071963832E2,1.066632707E0,-3.795154615E0,2.081649703E0
2.072063392E2,3.866599989E-1,-4.062103398E0,2.452370192E0
2.072162942E2,-2.538802564E-2,-4.432299685E0,2.697015356E0
2.072262492E2,-4.042098320E-1,-4.760392510E0,2.735608149E0
2.072362042E2,-8.223144025E-1,-4.862128507E0,2.430450150E0
2.072461592E2,-1.124028976E0,-4.903554861E0,1.903109651E0
2.072561142E2,-1.321522778E0,-4.878040243E0,1.394327044E0
2.072660692E2,-1.530250250E0,-4.868516298E0,1.139063337E0
2.072760252E2,-1.852011418E0,-4.940756308E0,1.109233255E0
2.072859802E2,-2.297286245E0,-5.198324404E0,1.221470559E0
2.072959352E2,-2.780914130E0,-5.521221685E0,1.447926131E0
2.073058902E2,-3.258501840E0,-5.829706165E0,1.642796288E0
2.073158452E2,-3.876018684E0,-6.241831958E0,1.634715582E0
2.073258002E2,-4.295179846E0,-6.682309729E0,1.594628094E0
2.073357562E2,-4.613796381E0,-7.129772000E0,1.634248828E0
2.073457112E2,-4.907844086E0,-7.396128461E0,1.692724493E0
2.073556662E2,-5.287624835E0,-7.683457130E0,1.638244815E0
2.073656212E2,-5.591808688E0,-7.801200172E0,1.486376252E0
2.073755762E2,-5.786865955E0,-7.960381263E0,1.309964586E0
2.073855312E2,-5.975421118E0,-8.099546165E0,1.082663360E0
2.073954862E2,-6.194052020E0,-8.168871923E0,8.703918906E-1
2.074054422E2,-6.372644112E0,-8.227079785E0,6.748446270E-1
2.074153972E2,-6.364598928E0,-8.296517810E0,4.401093972E-1
2.074253522E2,-6.289601371E0,-8.550023845E0,1.693600698E-1
2.074353072E2,-6.259512184E0,-8.645337553E0,1.371873736E-1
2.074452622E2,-6.314429233E0,-8.743090720E0,1.891281903E-1
2.074552172E2,-6.236569464E0,-8.782643625E0,1.812508944E-1
2.074651722E2,-6.117947584E0,-8.620654117E0,1.925138012E-1
2.074751282E2,-5.951068050E0,-8.452781140E0,1.656388287E-1
2.074850832E2,-5.628777124E0,-8.269958587E0,1.352368156E-1
2.074950382E2,-5.142690486E0,-7.968303655E0,6.748381220E-2
2.075049932E2,-4.507332618E0,-7.682477721E0,-9.752790257E-2
2.075149482E2,-3.839709229E0,-7.494735906E0,-4.748629081E-1
2.075249032E2,-3.319230437E0,-7.477832190E0,-9.678369820E-1
2.075348592E2,-2.793806071E0,-7.880318263E0,-1.535213367E0
2.075448142E2,-2.282485188E0,-8.522331432E0,-1.978246372E0
2.075547692E2,-2.085713518E0,-9.076007205E0,-2.213705560E0
2.075647242E2,-1.954260508E0,-9.486924378E0,-2.348248823E0
2.075746792E2,-1.645052143E0,-9.603474004E0,-2.245845366E0
2.075846342E2,-1.012012112E0,-9.240495229E0,-1.965341567E0
2.075945902E2,1.157912421E-1,-8.297747480E0,-1.653397290E0
2.076045452E2,1.477993684E0,-6.918006315E0,-1.338117760E0
2.076145002E2,2.608443487E0,-5.532116218E0,-1.249400296E0
2.076244552E2,3.515865868E0,-4.334857298E0,-1.480330231E0
2.076344102E2,4.328162820E0,-3.202629941E0,-1.582504478E0
2.076443652E2,4.698403838E0,-2.480100320E0,-1.814435456E0
2.076543202E2,4.640988858E0,-2.095790609E0,-2.086406997E0
2.076642762E2,4.186198272E0,-2.159801833E0,-2.226254854E0
2.076742312E2,3.621276548E0,-2.502690160E0,-2.097220838E0
2.076841862E2,3.236485319E0,-2.693592396E0,-1.636749097E0
2.076941412E2,2.809813993E0,-2.674438671E0,-1.131237423E0
2.077040962E2,2.443133930E0,-2.501680931E0,-7.294272157E-1
2.077140512E2,2.243093666E0,-2.149656329E0,-4.506179401E-1
2.077240072E2,2.207888750E0,-1.568507997E0,-2.623211507E-1
2.077339622E2,2.341970667E0,-7.914703399E-1,-7.921705440E-2
2.077439172E2,2.642743254E0,3.890737295E-3,3.682912633E-2
2.077538722E2,2.915046333E0,6.599571043E-1,1.832352202E-1
2.077638272E2,3.029558789E0,1.239800922E0,3.364292005E-1
2.077737822E2,3.245419865E0,1.628900380E0,5.497047834E-1
2.077837382E2,3.345572729E0,1.874044896E0,8.275995545E-1
2.077936932E2,3.244014194E0,2.321344029E0,1.066202498E0
2.078036482E2,3.221377283E0,2.692770277E0,1.346901740E0
2.078136032E2,3.263500625E0,3.000617995E0,1.567360335E0
2.078235582E2,3.230902398E0,3.429983718E0,1.613395318E0
2.078335132E2,3.266448206E0,3.845625442E0,1.599378519E0
2.078434682E2,3.405929443E0,4.190757930E0,1.610767725E0
2.078534242E2,3.577810686E0,4.532815368E0,1.598349262E0
2.078633792E2,3.809292598E0,4.810514258E0,1.642339328E0
2.078733342E2,4.107471360E0,5.023656378E0,1.718980830E0
2.078832892E2,4.400147308E0,5.137806306E0,1.872895041E0
2.078932442E2,4.574717100E0,5.142302231E0,2.028194457E0
